SRNo,Sno,StateCD,DistrictCD,BlockCode,SubDistrictCD,VillageCode,LabType,LabName,districtnm,blockNameEng,Email,Mobile,MNTF,BTF,STF,Prsn_Soil,Prsn_Technical,Prsn_Supporting,An_Routine,An_Full,Sa_Routine,Sa_Full,Charges_Full_Actual,Charges_Full_Charged,Charges_Routine_Actual,Charges_Routine_Charged,Govt_Funding,Static_Mobile,Status,Town_Village_Name,SubDistName,statenm,address,lat,long
1309,1554,18,1813,6393,5871,408216,PSU,PACCS Agriclinic,TIRUNELVELI,MELANEELITHANALLUR                                , ,9994992054,No,No,No,0,1,0,2500,0,62,0,0,0,50,50,RKVY,Static,Complete,Sendamangalam ,Sankarankoil,TAMIL NADU,MELANEELITHANALLUR Sankarankoil TIRUNELVELI TAMIL NADU,,
1310,1552,18,1813,6388,5878,395390,PSU,PACCS Agriclinic,TIRUNELVELI,KADAYAM                                           ,keelamburpccs@yahoo.com,9994265697,No,No,No,0,1,0,1000,0,89,0,0,0,35,50,RKVY,Static,Complete,Kila Ambur ,Ambasamudram,TAMIL NADU,KADAYAM Ambasamudram TIRUNELVELI TAMIL NADU,,
1311,1543,18,1813,6385,5878,9691,PSU,PACCS Agriclinic,TIRUNELVELI,AMBASAMUDRAM                                      , ,..........,No,No,No,0,1,0,20000,20000,420,420,0,0,50,50,RKVY,Static,Complete,Mukkudal ,Ambasamudram,TAMIL NADU,AMBASAMUDRAM Ambasamudram TIRUNELVELI TAMIL NADU,,
1312,1550,18,1813,6384,5875,9683,PSU,PACCS Agriclinic,TIRUNELVELI,ALANGULAM                                         ,paccs01902@gmail.com,8220058042,No,No,No,0,1,0,0,0,0,0,50,50,50,50,RKVY,Static,Complete,Alangulam ,Alangulam,TAMIL NADU,ALANGULAM Alangulam TIRUNELVELI TAMIL NADU,,
1313,1538,18,1813,6399,5872,408231,PSU,PACCS Agriclinic,TIRUNELVELI,SHENCOTTAH                                        , ,..........,No,No,No,0,1,0,20000,20000,1815,1815,0,0,50,50,RKVY,Static,Complete,Balabadraramapuram,Veerakeralamputhur,TAMIL NADU,SHENCOTTAH Veerakeralamputhur TIRUNELVELI TAMIL NADU,,
1314,1539,18,1813,6400,5873,9674,PSU,PACCS Agriclinic,TIRUNELVELI,TENKASI                                           , ,..........,No,No,No,0,1,0,20000,20000,5000,5000,0,0,50,50,RKVY,Static,Complete,Melagaram ,Tenkasi,TAMIL NADU,TENKASI Tenkasi TIRUNELVELI TAMIL NADU,,
1315,1429,18,1813,6387,5873,408258,KVK,RVS Krishi Vigyan Kendra,TIRUNELVELI,KADAIYANALLUR                                     ,tirunelvelikvk@gmail.com,9488376326,No,No,Yes,1,0,0,1250,1250,3400,3400,60,50,60,50,ICAR,Static,Complete,Urmelazhagian ,Tenkasi,TAMIL NADU,KADAIYANALLUR Tenkasi TIRUNELVELI TAMIL NADU,,
1316,1542,18,1813,6389,5879,395246,Private,S.M. Agriclinic,TIRUNELVELI,KALAKADU                                          , ,..........,No,No,No,0,0,0,120,0, , , , , , ,RKVY,Static,Under Progress,Kalakadu,Nanguneri,TAMIL NADU,KALAKADU Nanguneri TIRUNELVELI TAMIL NADU,,
1317,1551,18,1813,6387,5873,9667,Private,Sathuragiri Agriclinic,TIRUNELVELI,KADAIYANALLUR                                     , ,9442026819,No,No,No,0,1,0,0,0,0,0,0,0,50,50,RKVY,Static,Complete,Kadayanallur ,Tenkasi,TAMIL NADU,KADAIYANALLUR Tenkasi TIRUNELVELI TAMIL NADU,,
1318,1540,18,1813,6385,5878,9693,Private,Selva Boomi Agri clinic,TIRUNELVELI,AMBASAMUDRAM                                      , ,..........,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Ambasamudram ,Ambasamudram,TAMIL NADU,AMBASAMUDRAM Ambasamudram TIRUNELVELI TAMIL NADU,,
1319,863,18,1813,6395,5877,395493,Govt,Soil Testing Laboratory,TIRUNELVELI,PALAYANKOTTAL                                     ,stltirunelveli@gmail.com,9487176369,Yes,No,No,0,4,1,26400,26400,26400,26400,51.92,10,118.3,10,State Government Scheme,Static,Complete,Palayamchettikulam ,Palayamkottai,TAMIL NADU,PALAYANKOTTAL Palayamkottai TIRUNELVELI TAMIL NADU,,
1320,1548,18,1813,6397,5880,395266,Private,Udhayasooriya Agriclinic,TIRUNELVELI,RADHAPURAM                                        , ,..........,No,No,No,0,1,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Radhapuram,Radhapuram,TAMIL NADU,RADHAPURAM Radhapuram TIRUNELVELI TAMIL NADU,,
1321,1544,18,1813,6395,5877,395493,Private,Yahowa agriclinic,TIRUNELVELI,PALAYANKOTTAL                                     , ,9578433444,No,No,No,0,1,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Palayamchettikulam ,Palayamkottai,TAMIL NADU,PALAYANKOTTAL Palayamkottai TIRUNELVELI TAMIL NADU,,
1322,1445,18,1832,7724,5903,9880,PSU,Agriclinic cum MinisoilTesting Laboratory,TIRUPUR ,Avanashi, ,..........,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Avanashi ,Avanashi,TAMIL NADU,Avanashi Avanashi TIRUPUR TAMIL NADU,,
1323,1455,18,1832,7724,5903,9882,Private,Agriclinic cum MinisoilTesting Laboratory,TIRUPUR ,Avanashi, ,..........,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Uthukuli ,Avanashi,TAMIL NADU,Avanashi Avanashi TIRUPUR TAMIL NADU,,
1324,1451,18,1832,7727,5905,9889,Private,Agriclinic cum MinisoilTesting Laboratory,TIRUPUR ,Palladam, ,..........,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Palladam ,Palladam,TAMIL NADU,Palladam Palladam TIRUPUR TAMIL NADU,,
1325,1452,18,1832,7728,5903,487249,PSU,Agriclinic cum MinisoilTesting Laboratory,TIRUPUR ,Pongalur, ,..........,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Pongalur,Avanashi,TAMIL NADU,Pongalur Avanashi TIRUPUR TAMIL NADU,,
1326,1453,18,1832,7728,5903,487249,PSU,Agriclinic cum MinisoilTesting Laboratory,TIRUPUR ,Pongalur, ,..........,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Pongalur,Avanashi,TAMIL NADU,Pongalur Avanashi TIRUPUR TAMIL NADU,,
1327,1448,18,1832,7729,5901,9869,Private,Agriclinic cum MinisoilTesting Laboratory,TIRUPUR ,Kangyam, ,..........,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Kangeyam ,Kangeyam,TAMIL NADU,Kangyam Kangeyam TIRUPUR TAMIL NADU,,
1328,1457,18,1832,7730,5902,9875,PSU,Agriclinic cum MinisoilTesting Laboratory,TIRUPUR ,Kundadam, ,..........,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Kolathupalayam ,Dharapuram,TAMIL NADU,Kundadam Dharapuram TIRUPUR TAMIL NADU,,
1329,1456,18,1832,7731,5901,9870,PSU,Agriclinic cum MinisoilTesting Laboratory,TIRUPUR ,Vellakoil, ,..........,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Vellakoil ,Kangeyam,TAMIL NADU,Vellakoil Kangeyam TIRUPUR TAMIL NADU,,
1330,1450,18,1832,7732,5902,9874,PSU,Agriclinic cum MinisoilTesting Laboratory,TIRUPUR ,Mulanor, ,..........,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Mulanur ,Dharapuram,TAMIL NADU,Mulanor Dharapuram TIRUPUR TAMIL NADU,,
1331,1447,18,1832,7733,5907,470208,Private,Agriclinic cum MinisoilTesting Laboratory,TIRUPUR ,Gudimanlam, ,..........,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Gudimangalam,Madathukulam,TAMIL NADU,Gudimanlam Madathukulam TIRUPUR TAMIL NADU,,
1332,1446,18,1832,7734,5902,9876,PSU,Agriclinic cum MinisoilTesting Laboratory,TIRUPUR ,Dharapuram, ,..........,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Dharapuram ,Dharapuram,TAMIL NADU,Dharapuram Dharapuram TIRUPUR TAMIL NADU,,
1333,1449,18,1832,7735,5907,9895,Private,Agriclinic cum MinisoilTesting Laboratory,TIRUPUR ,Madathukulam, ,..........,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Madathukulam ,Madathukulam,TAMIL NADU,Madathukulam Madathukulam TIRUPUR TAMIL NADU,,
1334,1454,18,1832,7736,5906,9891,Private,Agriclinic cum MinisoilTesting Laboratory,TIRUPUR ,Udumalaipettai, ,..........,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Udumalaipettai  ,Udumalaipettai,TAMIL NADU,Udumalaipettai Udumalaipettai TIRUPUR TAMIL NADU,,
1335,902,18,1832,7727,5905,9889,Govt,Mobile Soil Testing Laboratory,TIRUPUR ,Palladam,adaagripdm@gmail.com,9486136521,Yes,No,No,0,3,2,18000,18000,18000,18000,80.16,10,167.73,10,State Government Scheme,Mobile,Complete,Palladam ,Palladam,TAMIL NADU,Palladam Palladam TIRUPUR TAMIL NADU,,
1336,1134,18,1827,6409,5724,33963,Private,Agriclinic cum MinisoilTesting Laboratory,TIRUVANNAMALAI,KALASAPAKKAM                                      , ,0,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Kalasapakkam,Polur,TAMIL NADU,KALASAPAKKAM Polur TIRUVANNAMALAI TAMIL NADU,,
1337,1133,18,1827,6410,5727,9078,Private,Agriclinic cum MinisoilTesting Laboratory,TIRUVANNAMALAI,KEELPENNATHUR                                     , ,0,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Kilpennathur ,Tiruvannamalai,TAMIL NADU,KEELPENNATHUR Tiruvannamalai TIRUVANNAMALAI TAMIL NADU,,
1338,1123,18,1827,6417,5727,19288,PSU,Alaganandal Agriclinic,TIRUVANNAMALAI,TIRUVANNAMALAI                                    , ,0,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Alaganandal,Tiruvannamalai,TAMIL NADU,TIRUVANNAMALAI Tiruvannamalai TIRUVANNAMALAI TAMIL NADU,,
1339,1122,18,1827,6405,5725,9074,Private,Arunai Agro tech,TIRUVANNAMALAI,CHENGAM                                           ,aruvaiagrotech@gmail.com,9843301063,No,No,No,0,2,2,100,100,100,100,100,100,100,100,RKVY,Static,Complete,Chengam ,Chengam,TAMIL NADU,CHENGAM Chengam TIRUVANNAMALAI TAMIL NADU,,
1340,899,18,1827,6417,5727,9077,Govt,Mobile Soil Testing Laboratory,TIRUVANNAMALAI,TIRUVANNAMALAI                                    ,tvmmstl@gmail.com,4175233040,Yes,No,No,0,3,2,18000,18000,18000,18000,51,10,112,10,State Government Scheme,Mobile,Complete,Tiruvannamalai ,Tiruvannamalai,TAMIL NADU,TIRUVANNAMALAI Tiruvannamalai TIRUVANNAMALAI TAMIL NADU,,
1341,1127,18,1827,6420,5722,76938,PSU,PACB  Agriclinic,TIRUVANNAMALAI,WEST ARANI                                        , ,0,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Vakkadai,Cheyyar,TAMIL NADU,WEST ARANI Cheyyar TIRUVANNAMALAI TAMIL NADU,,
1342,1124,18,1827,6417,5726,33748,PSU,PACB  Agriclinic,TIRUVANNAMALAI,TIRUVANNAMALAI                                    , ,0,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Vanapuram,THANDRAMPET,TAMIL NADU,TIRUVANNAMALAI THANDRAMPET TIRUVANNAMALAI TAMIL NADU,,
1343,1125,18,1827,6417,5724,34036,PSU,PACB  Agriclinic,TIRUVANNAMALAI,TIRUVANNAMALAI                                    , ,0,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Kangiranandal,Polur,TAMIL NADU,TIRUVANNAMALAI Polur TIRUVANNAMALAI TAMIL NADU,,
1344,1129,18,1827,6417,5721,9060,PSU,PACB  Agriclinic,TIRUVANNAMALAI,TIRUVANNAMALAI                                    , ,0,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Kannamangalam ,Arani,TAMIL NADU,TIRUVANNAMALAI Arani TIRUVANNAMALAI TAMIL NADU,,
1345,1130,18,1827,6417,5724,34167,PSU,PACB  Agriclinic,TIRUVANNAMALAI,TIRUVANNAMALAI                                    , ,0,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Ogur,Polur,TAMIL NADU,TIRUVANNAMALAI Polur TIRUVANNAMALAI TAMIL NADU,,
1346,1131,18,1827,6419,5722,77303,PSU,PACB  Agriclinic,TIRUVANNAMALAI,VEMBAKKAM                                         , ,0,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Vembakkam,Cheyyar,TAMIL NADU,VEMBAKKAM Cheyyar TIRUVANNAMALAI TAMIL NADU,,
1347,1126,18,1827,6411,5723,9065,PSU,PACB  Agriclinic,TIRUVANNAMALAI,PERNAMALLUR                                       , ,0,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Peranamallur ,Vandavasi,TAMIL NADU,PERNAMALLUR Vandavasi TIRUVANNAMALAI TAMIL NADU,,
1348,1128,18,1827,6412,5724,9070,PSU,PACB  Agriclinic,TIRUVANNAMALAI,POLUR                                             , ,0,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Polur ,Polur,TAMIL NADU,POLUR Polur TIRUVANNAMALAI TAMIL NADU,,
1349,1132,18,1827,6415,5723,34275,PSU,PACB  Agriclinic,TIRUVANNAMALAI,THELLAR                                           , ,0,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Theyyar ,Vandavasi,TAMIL NADU,THELLAR Vandavasi TIRUVANNAMALAI TAMIL NADU,,
1350,1121,18,1827,6405,5725,9074,PSU,PACB  Agriclinic,TIRUVANNAMALAI,CHENGAM                                           ,chenachipacb@gmil.com,9443294643,Yes,Yes,Yes,0,1,2,2400,2400,2400,2400,30,30,30,30,RKVY,Static,Complete,Chengam ,Chengam,TAMIL NADU,CHENGAM Chengam TIRUVANNAMALAI TAMIL NADU,,
1351,142,18,1827,6419,5722,77028,KVK,Soil Testing Lab,TIRUVANNAMALAI,VEMBAKKAM                                         ,kvktvmalai91@gmail.com,8300192558,No,No,No,0,1,0,400,0,518,0,0,0,30,50,ICAR SPONSORED,Static,Complete,Kizhnelli,Cheyyar,TAMIL NADU,VEMBAKKAM Cheyyar TIRUVANNAMALAI TAMIL NADU,,
1352,835,18,1827,6417,5727,9077,Govt,Soil testing Laboratory,TIRUVANNAMALAI,TIRUVANNAMALAI                                    ,tvmstl@gmail.com,9047431671,Yes,No,No,0,4,4,26400,26400,26400,26400,52.7,10,115.8,10,State Government Scheme,Static,Complete,Tiruvannamalai ,Tiruvannamalai,TAMIL NADU,TIRUVANNAMALAI Tiruvannamalai TIRUVANNAMALAI TAMIL NADU,,
1353,1143,18,1803,6440,5720,92044,Private,Aravind Agriclinic,VELLORE,KANDILI                                           , ,0,No,No,No,0,1,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Kandili,Tirupathur,TAMIL NADU,KANDILI Tirupathur VELLORE TAMIL NADU,,
1354,1149,18,1803,6446,5715,9031,Private,Arianathan Agriclinic,VELLORE,NEMILI                                            , ,0,No,No,No,0,1,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Nemili ,Arakonam,TAMIL NADU,NEMILI Arakonam VELLORE TAMIL NADU,,
1355,1150,18,1803,6443,5715,9032,Private,Bharat STL and Farm Consultancy,VELLORE,KAVERIPAKKAM                                      , ,0,No,No,No,0,1,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Kaveripakkam ,Arakonam,TAMIL NADU,KAVERIPAKKAM Arakonam VELLORE TAMIL NADU,,
1356,1148,18,1803,6435,5715,9029,Private,Chandramoorthy Agriclinic,VELLORE,ARAKKONAM                                         , ,0,No,No,No,0,1,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Arakonam ,Arakonam,TAMIL NADU,ARAKKONAM Arakonam VELLORE TAMIL NADU,,
1357,1140,18,1803,6447,5718,92032,Private,Durai senthil Kumar Agriclinic,VELLORE,PERANAMBATTU                                      , ,0,No,No,No,0,1,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Perumapattu   ,Vaniyambadi,TAMIL NADU,PERANAMBATTU Vaniyambadi VELLORE TAMIL NADU,,
1358,1147,18,1803,6436,5715,9029,Private,Jaisankar Agriclinic,VELLORE,ARCOT                                             , ,0,No,No,No,0,1,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Arakonam ,Arakonam,TAMIL NADU,ARCOT Arakonam VELLORE TAMIL NADU,,
1359,1138,18,1803,6437,5712,9013,Private,Murugan agriclinic,VELLORE,GUDIYATTAM                                        , ,0,No,No,No,0,1,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Gudiyatham ,Gudiyatham,TAMIL NADU,GUDIYATTAM Gudiyatham VELLORE TAMIL NADU,,
1360,1137,18,1803,6434,5717,92502,PSU,PACB  Agriclinic,VELLORE,ANAICUT                                           , ,0,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Anaikattu,Vellore,TAMIL NADU,ANAICUT Vellore VELLORE TAMIL NADU,,
1361,1146,18,1803,6448,5714,47908,PSU,PACB  Agriclinic,VELLORE,SHOLINGHUR                                        , ,0,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Kodakkal,Wallajah,TAMIL NADU,SHOLINGHUR Wallajah VELLORE TAMIL NADU,,
1362,1145,18,1803,6452,5714,47942,PSU,PACB  Agriclinic,VELLORE,WALAJAPET                                         , ,0,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Bagaveli,Wallajah,TAMIL NADU,WALAJAPET Wallajah VELLORE TAMIL NADU,,
1363,1141,18,1803,6450,5720,9057,Private,Prabhu Ram Agriclinic,VELLORE,TIRUPPATTUR                                       , ,0,No,No,No,0,1,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Tirupathur ,Tirupathur,TAMIL NADU,TIRUPPATTUR Tirupathur VELLORE TAMIL NADU,,
1364,1136,18,1803,6441,5717,92291,Private,Saravanan Agriclinic,VELLORE,KANIYAMBADI                                       , ,0,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Kaniyambadi ,Vellore,TAMIL NADU,KANIYAMBADI Vellore VELLORE TAMIL NADU,,
1365,210,18,1803,6439,5713,47804,KVK,SOIL AND WATER TESTING LABORATORY (SWTL),VELLORE,K.V.KUPPAM                                        ,kvkvrinjipuram@tnau.ac.in,4162914453,No,No,Yes,0,1,1,350,0,58,0,0,0,850,850,ICAR,Static,Complete,Virinjipuram Plantation ,Katpadi,TAMIL NADU,K.V.KUPPAM Katpadi VELLORE TAMIL NADU,,
1366,834,18,1803,6437,5712,61873,Govt,Soil testing Laboratory,VELLORE,GUDIYATTAM                                        ,vlr.gudiyatham@gmail.com,9566746982,Yes,No,No,0,5,4,33000,33000,33000,33000,116,10,175,10,State Government Scheme,Static,Complete,Melalathur,Gudiyatham,TAMIL NADU,GUDIYATTAM Gudiyatham VELLORE TAMIL NADU,,
1367,1135,18,1803,6451,5717,9042,Private,Subhiksham Agriclinic,VELLORE,VELLORE                                           , ,0,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Vellore ,Vellore,TAMIL NADU,VELLORE Vellore VELLORE TAMIL NADU,,
1368,1139,18,1803,6442,5713,9017,Private,Supreme  Agro service,VELLORE,KATPADI                                           , ,0,No,No,No,0,0,0,0,0,0,0,0,0,0,0,RKVY,Static,Complete,Katpadi ,Katpadi,TAMIL NADU,KATPADI Katpadi VELLORE TAMIL NADU,,
1369,1118,18,1823,6454,5728,9082,Private,Agrinilayam,VILLUPPURAM,GINGEE                                            , ,9444712320,No,No,No,0,0,0,2000,2000,650,650,80,100,80,100,RKVY,Static,Complete,Gingee ,Gingee,TAMIL NADU,GINGEE Gingee VILLUPPURAM TAMIL NADU,,
1370,1114,18,1823,6461,5731,9091,Private,Arun Agriclinic,VILLUPPURAM,MARAKKANAM                                        , ,9894313435,No,No,No,0,0,1,2000,2000,1500,1500,70,100,70,100,RKVY,Static,Complete,Viluppuram ,Viluppuram,TAMIL NADU,MARAKKANAM Viluppuram VILLUPPURAM TAMIL NADU,,
1371,1117,18,1823,6468,5732,9096,Private,Jothi Agriclinic,VILLUPPURAM,THIRUVENNAINALLUR                                 ,adandajothir@gmil.com,9865210059,No,No,No,0,1,1,1850,1850,1000,1000,100,150,100,150,RKVY,Static,Complete,Tirukkoyilur ,Tirukkoyilur,TAMIL NADU,THIRUVENNAINALLUR Tirukkoyilur VILLUPPURAM TAMIL NADU,,
1372,1112,18,1823,6459,5731,294476,Private,Kavya Agriclinic,VILLUPPURAM,KOLIYANUR                                         , ,0,No,No,No,0,0,0,2000,2000,650,650,80,100,80,100,RKVY,Static,Complete,Koliyanur,Viluppuram,TAMIL NADU,KOLIYANUR Viluppuram VILLUPPURAM TAMIL NADU,,
1373,898,18,1823,6459,5731,294453,Govt,Mobile Soil Testing Laboratory,VILLUPPURAM,KOLIYANUR                                         ,stlvpm2009@gmail.com,9443549399,Yes,No,No,0,3,2,18000,18000,18000,18000,80,10,55,10,State Government Scheme,Mobile,Complete,Villupuram,Viluppuram,TAMIL NADU,KOLIYANUR Viluppuram VILLUPPURAM TAMIL NADU,,
1374,1113,18,1823,6466,5733,9099,PSU,PACB  Agriclinic,VILLUPPURAM,SANKARAPURAM                                      , ,0,No,No,No,0,0,0,3300,0,1200,0,70,100,70,100,RKVY,Static,Complete,Sankarapuram ,Sankarapuram,TAMIL NADU,SANKARAPURAM Sankarapuram VILLUPPURAM TAMIL NADU,,
1375,1120,18,1823,6462,5728,9082,PSU,PACB  Agriclinic,VILLUPPURAM,MELMALAYANUR                                      , ,9443047293,No,No,No,0,1,0,800,800,420,420,70,100,70,100,RKVY,Static,Complete,Gingee ,Gingee,TAMIL NADU,MELMALAYANUR Gingee VILLUPPURAM TAMIL NADU,,
1376,1119,18,1823,6472,5728,308350,Private,Selvam Agriclinic,VILLUPPURAM,VALLAM                                            , ,9677604731,No,No,No,0,0,2,2000,2000,1800,1800,70,100,70,100,RKVY,Static,Complete,Vallam,Gingee,TAMIL NADU,VALLAM Gingee VILLUPPURAM TAMIL NADU,,
1377,833,18,1823,6459,5731,9091,Govt,Soil testing Laboratory,VILLUPPURAM,KOLIYANUR                                         ,stlvpm2009@gmail.com,9677686378,Yes,No,No,0,4,4,26400,26400,26400,26400,55,10,120,10,State Government Scheme,Static,Complete,Viluppuram ,Viluppuram,TAMIL NADU,KOLIYANUR Viluppuram VILLUPPURAM TAMIL NADU,,
1378,1115,18,1823,6465,5733,9099,Private,Sri Gokulam Agri Clinic,VILLUPPURAM,RISHIVANDIAM                                      , ,0,No,No,No,0,0,0,600,600,550,550,20,80,20,80,RKVY,Static,Complete,Sankarapuram ,Sankarapuram,TAMIL NADU,RISHIVANDIAM Sankarapuram VILLUPPURAM TAMIL NADU,,
1379,1768,18,1823,6461,5729,294623,SAU,SWTL (Soil & Water Testing Laboratory),VILLUPPURAM,MARAKKANAM                                        ,kvktvm@tnau.ac.in,9442472103,No,No,No,0,1,0,100,0,192,0,250,0,250,250,ICAR,Static,Complete,Iraiyanur,Tindivanam,TAMIL NADU,MARAKKANAM Tindivanam VILLUPPURAM TAMIL NADU,,
1380,1116,18,1823,6453,5734,9104,Private,Velan Sevai Maiyam,VILLUPPURAM,CHINNASALEM                                       , ,0,No,No,No,0,0,0,500,500,420,420,20,80,20,80,RKVY,Static,Complete,Chinnasalem ,Kallakkurichi,TAMIL NADU,CHINNASALEM Kallakkurichi VILLUPPURAM TAMIL NADU,,
1381,872,18,1817,6480,5850,9596,Private,Jee Pee Agriclinic,VIRUDHUNAGAR,SIVAKASI                                          ,jeepeeagriclinic@gmail.com,9443142328,No,No,No,0,1,2,8000,8000,8000,8000,50,50,50,50,RKVY,Static,Complete,Virudhunagar ,Virudhunagar,TAMIL NADU,SIVAKASI Virudhunagar VIRUDHUNAGAR TAMIL NADU,,
1382,910,18,1817,6475,5853,9602,Govt,Mobile Soil Testing Laboratory,VIRUDHUNAGAR,ARUPPUKOTTAI                                      ,adaapk.vnr@gmail.com,9442056696,Yes,No,No,0,3,2,18000,18000,18000,18000,51.74,10,61.24,10,State Government Scheme,Mobile,Complete,Aruppukkottai ,Aruppukkottai,TAMIL NADU,ARUPPUKOTTAI Aruppukkottai VIRUDHUNAGAR TAMIL NADU,,
1383,871,18,1817,6478,5848,309052,Private,Mugayoor Agriclinic,VIRUDHUNAGAR,RAJAPALAIYAM                                      ,q837mfsccs@gmail.com,7667904267,No,No,No,0,0,1,700,700,700,700,30,0,30,30,RKVY,Static,Complete,Srivilliputtur ,Srivilliputhur,TAMIL NADU,RAJAPALAIYAM Srivilliputhur VIRUDHUNAGAR TAMIL NADU,,
1384,1896,18,1817,6475,5853,308515,KVK,SOIL AND WATER TESTING LAB,VIRUDHUNAGAR,ARUPPUKOTTAI                                      ,kvkvirudhunagar@tnau.ac.in,9443107500,No,No,No,0,1,0,500,0,123,0,0,0,250,0,ICAR KVK,Static,Complete,Kovilangulam ,Aruppukkottai,TAMIL NADU,ARUPPUKOTTAI Aruppukkottai VIRUDHUNAGAR TAMIL NADU,,
1385,870,18,1817,6484,5852,308772,Private,Soil and Water Testing Laboratory,VIRUDHUNAGAR,VIRUDHUNAGAR                                      , ,9598715610,Yes,No,No,0,0,1,2400,2400,2400,2400,50,50,50,50,RKVY,Static,Complete,Tiruchuli ,Tiruchuli,TAMIL NADU,VIRUDHUNAGAR Tiruchuli VIRUDHUNAGAR TAMIL NADU,,
1386,862,18,1817,6484,5850,9596,Govt,Soil Testing Laboratory,VIRUDHUNAGAR,VIRUDHUNAGAR                                      ,adavnr.vnr@gmail.com,9600411515,Yes,No,No,0,4,4,26400,26400,26400,26400,112.98,10,112.98,10,State Government Scheme,Static,Complete,Virudhunagar ,Virudhunagar,TAMIL NADU,VIRUDHUNAGAR Virudhunagar VIRUDHUNAGAR TAMIL NADU,,
1387,1387,26,123,4649,4311,452449,Govt,Agriculture  Market Committee Soil Testing Laboratory   ,ADILABAD,INDERVELLY                                        ,adilabadstl@gmail.com,8886614525,No,No,No,0,0,0,0,0,0,0,0,0,0,0,State Government Scheme,Static,DysFunctional,Indervelly ,Inderavelly,TELANGANA,INDERVELLY Inderavelly ADILABAD TELANGANA,,
1388,1391,26,123,4667,4354,6920,Govt,Agriculture  Market Committee Soil Testing Laboratory   ,ADILABAD,MANCHERIAL                                        ,adilabadstl@gmail.com,8886614525,No,No,No,0,0,0,0,0,0,0,0,0,0,0,State Government Scheme,Static,DysFunctional,Mancherial ,Mancherial,TELANGANA,MANCHERIAL Mancherial ADILABAD TELANGANA,,
